CLAIM DATE,TRADECODE,STATE,Completed,EasePlacing,TimetoSolution,CompleteSolution,ContractorKnowledge,ProfessionalContracter,KeptInformed,OverallSat,RenewalLiklhd,channel,cont_id,q10new,RenewalDate,Renewal,CustSatQual
7/1/2013,Air Conditioning,CA,1,5,5,5,5,5,3,5,5,Real Estate,10359161801,10,NA,0,Very Satisfied
7/1/2013,Appliance,CA,2,3,2,1,4,4,2,1,1,Real Estate,10370789701,1,NA,0,Very Dissatisfied
7/1/2013,Plumbing,TX,1,5,2,3,5,5,1,1,1,Real Estate,10375255501,97,NA,0,Very Dissatisfied
7/1/2013,Appliance,CA,2,1,1,1,1,1,1,1,1,Renewal,10339166802,0,NA,0,Very Dissatisfied
7/1/2013,Air Conditioning,AZ,2,4,9,9,4,4,1,9,2,Renewal,10098048817,2,NA,0,Very Dissatisfied
7/1/2013,Appliance,OR,1,3,4,5,5,5,9,5,4,Real Estate,10364274201,5,NA,0,Very Satisfied
7/1/2013,Plumbing,TX,2,1,1,1,1,1,1,1,1,Direct To Consumer,10369871301,0,NA,0,Very Dissatisfied
7/1/2013,Appliance,CA,1,5,1,1,1,1,1,1,3,Direct To Consumer,10308969402,6,NA,0,Very Dissatisfied
7/1/2013,M,FL,2,2,1,1,3,4,2,2,3,Renewal,10297116703,0,NA,0,Dissatisfied
7/1/2013,Appliance,CA,2,1,1,1,1,1,1,1,1,Renewal,10325174402,0,NA,0,Very Dissatisfied
7/1/2013,Appliance,CA,2,2,3,3,3,3,3,1,1,Real Estate,10353934901,0,NA,0,Very Dissatisfied
7/1/2013,Appliance,VA,1,5,5,5,5,5,5,5,2,Real Estate,10337395501,10,NA,0,Very Satisfied
7/1/2013,Air Conditioning,AZ,1,4,3,5,5,5,3,5,4,Real Estate,10359838501,8,NA,0,Very Satisfied
7/1/2013,Garage Door Opener,TX,1,1,3,5,5,4,1,4,1,Real Estate,10349697801,1,NA,0,Satisfied
7/1/2013,Air Conditioning,TX,2,9,5,5,1,1,4,2,2,Direct To Consumer,10361837301,0,NA,0,Dissatisfied
7/1/2013,Air Conditioning,CA,1,3,1,1,1,2,1,1,1,Renewal,10312348403,2,NA,0,Very Dissatisfied
7/1/2013,Pool or Spa,OH,2,5,1,1,9,9,1,1,5,Real Estate,10354179401,5,NA,0,Very Dissatisfied
7/2/2013,Air Conditioning,CA,1,5,1,4,5,5,1,1,1,Real Estate,10355216201,0,NA,0,Very Dissatisfied
7/2/2013,Plumbing,CA,1,4,4,5,5,4,4,5,4,Real Estate,10373436901,10,NA,0,Very Satisfied
7/2/2013,Air Conditioning,CA,2,5,3,1,1,1,4,1,1,Real Estate,10363760701,2,NA,0,Very Dissatisfied
7/2/2013,Appliance,CA,1,5,4,4,4,5,4,4,5,Direct To Consumer,10285280102,10,NA,0,Satisfied
7/2/2013,Air Conditioning,NV,1,5,1,5,4,4,1,2,1,Renewal,10196522109,5,NA,0,Dissatisfied
7/2/2013,Air Conditioning,AZ,1,2,1,1,1,1,1,1,1,Real Estate,10347786901,0,NA,0,Very Dissatisfied
7/2/2013,Air Conditioning,NV,1,4,4,4,5,5,4,5,3,Real Estate,10376031101,7,NA,0,Very Satisfied
7/2/2013,Appliance,CA,1,3,1,1,3,1,3,2,1,Renewal,10241233205,0,NA,0,Dissatisfied
7/2/2013,Air Conditioning,CA,2,5,1,1,3,1,1,1,1,Real Estate,10371076401,2,NA,0,Very Dissatisfied
7/2/2013,Air Conditioning,CA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10372746901,10,NA,0,Very Satisfied
7/2/2013,Electrical,TX,1,5,4,5,5,5,9,5,4,Direct To Consumer,10356158401,10,NA,0,Very Satisfied
7/2/2013,Air Conditioning,CA,1,5,4,5,5,5,4,5,5,Real Estate,10365154201,8,NA,0,Very Satisfied
7/2/2013,Air Conditioning,CA,2,5,2,2,4,4,2,2,3,Real Estate,10360874401,5,NA,0,Dissatisfied
7/2/2013,Air Conditioning,TX,1,5,5,4,3,3,4,4,3,Real Estate,10371491901,7,NA,0,Satisfied
7/2/2013,Appliance,PA,1,4,3,3,3,2,4,1,2,Real Estate,10370418101,1,NA,0,Very Dissatisfied
7/2/2013,Air Conditioning,CA,2,3,1,1,4,4,2,1,1,Real Estate,10369935701,2,NA,0,Very Dissatisfied
7/2/2013,Garage Door Opener,CA,1,5,5,5,5,4,4,5,4,Real Estate,10370585201,9,NA,0,Very Satisfied
7/2/2013,Air Conditioning,NC,2,1,1,1,4,4,1,1,1,Real Estate,10368577201,2,NA,0,Very Dissatisfied
7/2/2013,Appliance,CA,1,NA,NA,NA,NA,NA,NA,5,NA,Real Estate,10369531901,9,NA,0,Very Satisfied
7/2/2013,M,CA,2,1,9,9,1,1,1,1,1,Real Estate,10352330601,0,NA,0,Very Dissatisfied
7/2/2013,Appliance,ID,1,5,5,5,5,4,9,5,3,Real Estate,10327831901,8,NA,0,Very Satisfied
7/2/2013,Air Conditioning,CA,1,5,1,5,2,1,3,1,2,Real Estate,10352362301,2,NA,0,Very Dissatisfied
7/2/2013,Air Conditioning,CA,1,5,3,5,5,5,5,4,4,Real Estate,10359433601,8,NA,0,Satisfied
7/2/2013,Appliance,CA,2,5,1,1,2,4,1,3,2,Real Estate,10369464201,5,NA,0,Neutral
7/3/2013,Air Conditioning,CA,1,5,4,2,1,3,3,3,2,Real Estate,10375418301,3,NA,0,Neutral
7/3/2013,Appliance,AZ,2,5,1,1,9,9,1,1,1,Renewal,10300321203,0,NA,0,Very Dissatisfied
7/3/2013,Plumbing,TX,1,NA,NA,NA,NA,NA,NA,5,NA,Real Estate,10370259201,10,NA,0,Very Satisfied
7/3/2013,M,NV,1,5,1,2,3,3,1,1,2,Direct To Consumer,10372524401,0,NA,0,Very Dissatisfied
7/3/2013,Air Conditioning,CA,2,2,9,9,9,9,9,9,2,Real Estate,10348463801,97,NA,0,Very Dissatisfied
7/3/2013,Air Conditioning,UT,2,3,2,1,2,3,3,2,3,Real Estate,10365607901,5,NA,0,Dissatisfied
7/3/2013,Air Conditioning,TX,1,2,1,2,1,1,1,1,1,Renewal,10343263002,0,NA,0,Very Dissatisfied
7/3/2013,Air Conditioning,OR,2,4,1,9,3,4,9,2,1,Real Estate,10364391701,4,NA,0,Dissatisfied
7/3/2013,Appliance,VA,2,NA,NA,NA,NA,NA,NA,5,NA,Renewal,10334941202,9,NA,0,Very Satisfied
7/3/2013,M,CA,1,1,1,1,1,1,1,1,1,Renewal,10275228104,0,NA,0,Very Dissatisfied
7/3/2013,Air Conditioning,TX,1,4,3,2,2,3,3,4,3,Real Estate,10376310601,6,NA,0,Satisfied
7/3/2013,Air Conditioning,TX,1,5,4,3,3,5,3,4,5,Direct To Consumer,10364596401,10,NA,0,Satisfied
7/3/2013,Electrical,VA,1,5,5,5,5,5,5,5,4,Renewal,10265211305,10,NA,0,Very Satisfied
7/3/2013,Appliance,CA,2,3,2,2,1,2,2,1,2,Real Estate,10372097401,2,NA,0,Very Dissatisfied
7/4/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,5,Renewal,10332143602,10,NA,0,Very Satisfied
7/4/2013,Air Conditioning,VA,1,5,5,5,5,5,5,5,5,Renewal,10325175902,10,NA,0,Very Satisfied
7/4/2013,Air Conditioning,AZ,2,3,1,1,1,3,1,1,1,Real Estate,10373170801,0,NA,0,Very Dissatisfied
7/4/2013,Pool or Spa,TX,1,1,1,1,1,1,1,1,1,Direct To Consumer,10372195501,0,NA,0,Very Dissatisfied
7/4/2013,Appliance,GA,2,2,2,2,4,3,1,1,1,Real Estate,10368530301,0,NA,0,Very Dissatisfied
7/5/2013,Plumbing,CA,1,5,4,4,4,5,4,5,4,Renewal,10174292914,8,NA,0,Very Satisfied
7/5/2013,Appliance,CA,1,1,2,4,4,1,1,1,1,Renewal,10163648908,0,NA,0,Very Dissatisfied
7/5/2013,Appliance,OR,1,5,5,5,5,5,4,5,4,Real Estate,10360548301,9,NA,0,Very Satisfied
7/5/2013,Air Conditioning,WV,1,5,5,5,5,5,5,5,3,Real Estate,10351582301,10,NA,0,Very Satisfied
7/5/2013,Plumbing,CA,1,3,1,3,3,1,1,1,1,Real Estate,10374699801,0,NA,0,Very Dissatisfied
7/5/2013,Appliance,GA,1,5,5,5,2,3,3,4,3,Real Estate,10370233101,7,NA,0,Satisfied
7/5/2013,Plumbing,CA,1,5,5,4,3,3,4,4,4,Real Estate,10375426901,8,NA,0,Satisfied
7/5/2013,Appliance,TN,1,4,4,3,4,4,4,4,3,Renewal,10313663203,5,NA,0,Satisfied
7/5/2013,Air Conditioning,VA,1,4,1,4,5,5,1,2,2,Renewal,10296596803,3,NA,0,Dissatisfied
7/5/2013,Air Conditioning,SC,1,4,4,4,4,4,4,5,4,Direct To Consumer,10372539301,10,NA,0,Very Satisfied
7/5/2013,Plumbing,IN,1,4,5,5,1,1,3,3,3,Direct To Consumer,10372268801,6,NA,0,Neutral
7/5/2013,M,NC,1,4,4,1,1,1,4,4,3,Real Estate,10359815201,8,NA,0,Satisfied
7/6/2013,Air Conditioning,AZ,1,5,2,1,1,1,1,1,5,Renewal,10101660013,2,NA,0,Very Dissatisfied
7/6/2013,Plumbing,PA,2,1,1,1,1,1,1,1,1,Renewal,10329915602,0,NA,0,Very Dissatisfied
7/6/2013,Air Conditioning,MO,2,5,4,4,4,4,4,3,4,Renewal,10299979403,6,NA,0,Neutral
7/6/2013,M,PA,1,4,1,1,1,3,2,1,1,Real Estate,10370107501,1,NA,0,Very Dissatisfied
7/6/2013,Air Conditioning,AZ,1,5,5,5,5,5,5,5,5,Real Estate,10363412701,10,NA,0,Very Satisfied
7/7/2013,Appliance,TX,1,5,2,1,1,1,2,1,1,Renewal,10309302703,0,NA,0,Very Dissatisfied
7/7/2013,Appliance,TN,1,1,1,1,1,1,1,4,1,Real Estate,10368988401,1,NA,0,Satisfied
7/7/2013,Appliance,SC,2,3,1,1,9,9,1,1,1,Direct To Consumer,10371923001,0,NA,0,Very Dissatisfied
7/7/2013,Plumbing,CA,1,1,1,1,1,1,1,1,1,Real Estate,10358181601,0,NA,0,Very Dissatisfied
7/7/2013,Air Conditioning,TX,1,5,1,4,3,3,1,2,2,Real Estate,10361976801,4,NA,0,Dissatisfied
7/7/2013,Air Conditioning,FL,1,5,5,5,5,5,5,5,5,Real Estate,10364012301,10,NA,0,Very Satisfied
7/8/2013,Air Conditioning,CO,1,2,3,3,3,2,3,2,1,Real Estate,10350345101,4,NA,0,Dissatisfied
7/8/2013,Air Conditioning,CA,1,4,4,5,5,5,4,5,4,Renewal,10327910902,9,NA,0,Very Satisfied
7/8/2013,Air Conditioning,CA,1,3,1,5,4,4,1,1,1,Real Estate,10350689301,0,NA,0,Very Dissatisfied
7/8/2013,M,CA,1,4,4,5,5,4,5,4,1,Real Estate,10352389901,8,NA,0,Satisfied
7/8/2013,Plumbing,VA,1,5,5,5,5,5,5,5,2,Real Estate,10359426501,2,NA,0,Very Satisfied
7/8/2013,Appliance,CA,2,1,1,1,1,1,1,1,1,Renewal,10175382011,0,NA,0,Very Dissatisfied
7/8/2013,M,AZ,2,2,1,1,2,1,1,1,1,Real Estate,10368872001,0,NA,0,Very Dissatisfied
7/8/2013,Plumbing,CA,2,NA,NA,NA,NA,NA,NA,2,1,Real Estate,10350566001,0,NA,0,Dissatisfied
7/8/2013,Air Conditioning,TN,1,5,5,5,5,5,5,5,1,Renewal,10067925806,10,NA,0,Very Satisfied
7/8/2013,Air Conditioning,NJ,1,1,1,1,1,1,1,1,1,Real Estate,10347955201,0,NA,0,Very Dissatisfied
7/8/2013,Air Conditioning,FL,2,5,1,1,9,1,1,2,1,Real Estate,10370470401,5,NA,0,Dissatisfied
7/8/2013,Appliance,TN,1,2,4,5,4,5,5,5,4,Real Estate,10368200401,10,NA,0,Very Satisfied
7/8/2013,Air Conditioning,GA,1,3,4,5,5,5,1,5,1,Renewal,10286371004,1,NA,0,Very Satisfied
7/8/2013,Air Conditioning,CA,2,4,1,1,1,1,1,1,1,Real Estate,10353722701,0,NA,0,Very Dissatisfied
7/8/2013,Air Conditioning,VA,2,5,1,1,1,2,1,2,2,Renewal,10243077305,1,NA,0,Dissatisfied
7/8/2013,M,CA,1,5,5,1,1,3,1,2,3,Renewal,10335677902,6,NA,0,Dissatisfied
7/8/2013,Air Conditioning,TN,1,5,4,5,5,4,4,5,3,Renewal,10283952604,10,NA,0,Very Satisfied
7/8/2013,Appliance,CA,2,2,3,1,3,3,1,2,3,Real Estate,10356954801,5,NA,0,Dissatisfied
7/8/2013,Electrical,TN,1,NA,NA,NA,NA,NA,NA,4,NA,Real Estate,10375957901,5,NA,0,Satisfied
7/8/2013,Air Conditioning,CA,1,3,3,3,4,4,3,4,3,Real Estate,10349190101,8,NA,0,Satisfied
7/8/2013,Air Conditioning,CA,2,4,1,1,1,1,1,1,1,Renewal,10344444302,0,NA,0,Very Dissatisfied
7/8/2013,Air Conditioning,CA,1,5,1,2,1,1,1,2,3,Renewal,10311681103,6,NA,0,Dissatisfied
7/8/2013,M,TX,1,2,3,3,3,1,1,2,3,Real Estate,10357284301,4,NA,0,Dissatisfied
7/9/2013,Garage Door Opener,VA,1,1,1,5,5,5,1,1,1,Real Estate,10347887301,0,NA,0,Very Dissatisfied
7/9/2013,Air Conditioning,SC,1,5,9,1,3,4,9,3,5,Real Estate,10347634701,10,NA,0,Neutral
7/9/2013,M,CA,1,5,1,1,1,1,1,1,1,Real Estate,10366708001,0,NA,0,Very Dissatisfied
7/9/2013,M,TX,1,4,3,4,4,4,3,4,1,Real Estate,10347843801,5,NA,0,Satisfied
7/9/2013,Plumbing,CA,2,5,1,1,1,1,1,1,1,Real Estate,10376220901,0,NA,0,Very Dissatisfied
7/9/2013,M,CA,2,3,3,1,1,1,3,1,1,Direct To Consumer,10350591201,0,NA,0,Very Dissatisfied
7/9/2013,Air Conditioning,OH,1,5,5,5,5,5,5,5,4,Real Estate,10368251701,8,NA,0,Very Satisfied
7/9/2013,M,TX,2,5,5,5,1,1,2,2,5,Renewal,10058870108,10,NA,0,Dissatisfied
7/9/2013,M,PA,1,5,5,5,5,5,5,5,5,Real Estate,10358707901,10,NA,0,Very Satisfied
7/9/2013,M,TN,1,3,3,3,5,5,3,5,1,Real Estate,10351210101,8,NA,0,Very Satisfied
7/9/2013,M,VA,2,1,1,1,9,9,1,2,2,Real Estate,10360635601,2,NA,0,Dissatisfied
7/9/2013,Plumbing,TX,1,5,5,5,5,5,5,5,5,Renewal,10344208402,10,NA,0,Very Satisfied
7/9/2013,Appliance,CA,1,5,9,3,1,1,5,1,1,Real Estate,10347916601,0,NA,0,Very Dissatisfied
7/9/2013,Appliance,TX,2,5,1,1,5,5,1,1,3,Renewal,10257947104,4,NA,0,Very Dissatisfied
7/9/2013,Appliance,MS,1,5,5,4,5,5,5,5,5,Real Estate,10366542201,10,NA,0,Very Satisfied
7/9/2013,Garage Door Opener,CA,1,5,5,5,5,5,5,5,3,Real Estate,10374486701,10,NA,0,Very Satisfied
7/10/2013,M,TX,2,1,1,1,1,1,1,1,1,Renewal,10342055502,0,NA,0,Very Dissatisfied
7/10/2013,Electrical,CA,2,4,1,1,1,1,1,1,1,Real Estate,10348059101,2,NA,0,Very Dissatisfied
7/10/2013,M,TN,1,4,5,5,5,5,9,5,3,Real Estate,10368133501,10,NA,0,Very Satisfied
7/10/2013,Plumbing,TX,1,5,4,1,1,1,3,1,1,Real Estate,10371906101,1,NA,0,Very Dissatisfied
7/10/2013,Air Conditioning,NC,1,3,1,1,3,2,1,1,1,Real Estate,10361367501,0,NA,0,Very Dissatisfied
7/10/2013,M,CA,1,4,5,4,4,5,4,5,2,Real Estate,10346567101,5,NA,0,Very Satisfied
7/10/2013,Plumbing,CA,2,3,1,1,1,1,1,1,1,Real Estate,10359550701,0,NA,0,Very Dissatisfied
7/10/2013,Air Conditioning,UT,1,4,4,4,4,4,4,5,4,Real Estate,10346510601,10,NA,0,Very Satisfied
7/10/2013,Air Conditioning,FL,2,5,1,1,2,3,2,1,3,Direct To Consumer,10365608001,2,NA,0,Very Dissatisfied
7/10/2013,Appliance,DC,1,3,4,2,3,3,1,2,3,Direct To Consumer,10357398601,5,NA,0,Dissatisfied
7/10/2013,Appliance,CA,2,5,1,1,9,5,1,2,2,Renewal,10319886702,3,NA,0,Dissatisfied
7/10/2013,Plumbing,CA,1,2,2,2,2,2,2,4,2,Real Estate,10372388401,5,NA,0,Satisfied
7/10/2013,Electrical,TN,1,5,5,3,3,4,4,2,2,Real Estate,10350019101,5,NA,0,Dissatisfied
7/10/2013,Air Conditioning,TX,1,3,3,3,2,3,2,3,4,Direct To Consumer,10360893701,7,NA,0,Neutral
7/10/2013,Plumbing,CA,1,4,4,4,4,4,4,5,3,Renewal,10336429402,8,NA,0,Very Satisfied
7/11/2013,Appliance,CA,2,1,3,1,1,1,3,1,1,Renewal,10324146502,0,NA,0,Very Dissatisfied
7/11/2013,Appliance,CA,1,3,3,2,3,3,2,3,3,Real Estate,10374339101,4,NA,0,Neutral
7/11/2013,Air Conditioning,TX,1,5,5,5,4,3,5,4,4,Real Estate,10363486801,10,NA,0,Satisfied
7/11/2013,Air Conditioning,TX,2,2,1,1,5,5,1,1,2,Renewal,10074744716,3,NA,0,Very Dissatisfied
7/11/2013,Air Conditioning,CA,1,NA,NA,NA,NA,NA,NA,5,NA,Real Estate,10366454301,10,NA,0,Very Satisfied
7/11/2013,Plumbing,CA,2,3,1,1,1,1,1,1,1,Real Estate,10372900501,0,NA,0,Very Dissatisfied
7/11/2013,M,MI,1,5,5,5,5,5,5,5,4,Real Estate,10371947301,10,NA,0,Very Satisfied
7/11/2013,Plumbing,GA,1,5,4,5,5,4,4,4,5,Real Estate,10347300701,10,NA,0,Satisfied
7/11/2013,Air Conditioning,GA,2,5,4,4,3,1,4,1,2,Real Estate,10359020501,2,NA,0,Very Dissatisfied
7/11/2013,Appliance,CA,1,1,1,1,5,5,1,1,1,Real Estate,10375643501,0,NA,0,Very Dissatisfied
7/11/2013,Plumbing,AZ,1,4,4,4,4,4,4,5,4,Real Estate,10349983201,9,NA,0,Very Satisfied
7/11/2013,Plumbing,CA,1,5,5,5,5,5,5,5,1,Real Estate,10349937601,10,NA,0,Very Satisfied
7/11/2013,Air Conditioning,SD,1,3,3,4,4,4,1,2,3,Real Estate,10362555401,5,NA,0,Dissatisfied
7/11/2013,Electrical,CA,1,4,5,5,5,4,2,4,3,Real Estate,10344518601,7,NA,0,Satisfied
7/11/2013,Plumbing,OH,1,4,2,2,3,1,2,3,2,Real Estate,10357885301,5,NA,0,Neutral
7/11/2013,Air Conditioning,CA,1,5,5,5,5,5,5,5,4,Real Estate,10355504901,9,NA,0,Very Satisfied
7/12/2013,Air Conditioning,NM,2,4,1,1,5,5,1,1,1,Real Estate,10348125001,0,NA,0,Very Dissatisfied
7/12/2013,Plumbing,UT,1,5,4,4,4,3,4,5,3,Real Estate,10347222601,10,NA,0,Very Satisfied
7/12/2013,Appliance,UT,1,5,5,5,5,5,5,5,3,Real Estate,10353493601,10,NA,0,Very Satisfied
7/12/2013,Air Conditioning,CA,2,NA,NA,NA,NA,NA,NA,1,1,Real Estate,10343998701,0,NA,0,Very Dissatisfied
7/12/2013,Appliance,OH,1,5,5,5,5,5,5,5,5,Real Estate,10369582101,10,NA,0,Very Satisfied
7/12/2013,Plumbing,VA,1,NA,NA,NA,NA,NA,NA,5,1,Real Estate,10351398701,0,NA,0,Very Satisfied
7/12/2013,Appliance,OH,1,2,2,5,5,5,2,2,2,Real Estate,10348933001,3,NA,0,Dissatisfied
7/12/2013,M,CA,1,5,5,5,4,4,5,4,5,Renewal,10164791413,8,NA,0,Satisfied
7/12/2013,Air Conditioning,TX,1,1,1,1,1,1,1,1,1,Real Estate,10352439601,0,NA,0,Very Dissatisfied
7/13/2013,M,TX,2,2,1,1,3,3,1,1,1,Real Estate,10342023101,0,NA,0,Very Dissatisfied
7/13/2013,Plumbing,AZ,1,2,4,4,5,5,5,5,2,Real Estate,10356543301,3,NA,0,Very Satisfied
7/13/2013,Plumbing,CA,1,5,5,5,5,5,5,5,5,Real Estate,10367355401,10,NA,0,Very Satisfied
7/13/2013,Appliance,AZ,2,1,1,1,1,1,1,1,1,Renewal,10097800518,0,NA,0,Very Dissatisfied
7/13/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,2,Real Estate,10373056501,9,NA,0,Very Satisfied
7/13/2013,Air Conditioning,SC,1,5,5,5,5,5,9,5,5,Direct To Consumer,10366752801,10,NA,0,Very Satisfied
7/13/2013,Air Conditioning,TX,1,5,3,4,3,3,3,4,3,Renewal,10296448903,8,NA,0,Satisfied
7/14/2013,Appliance,NC,1,5,5,3,5,5,2,4,4,Renewal,10303786403,8,NA,0,Satisfied
7/14/2013,Plumbing,MI,1,5,5,5,5,5,9,5,2,Real Estate,10336597301,10,NA,0,Very Satisfied
7/14/2013,Plumbing,MI,1,5,5,5,5,5,5,5,5,Real Estate,10359854501,10,NA,0,Very Satisfied
7/14/2013,Air Conditioning,TX,1,4,1,1,1,1,1,2,1,Direct To Consumer,10366930701,2,NA,0,Dissatisfied
7/14/2013,Appliance,CA,1,5,4,4,4,3,4,4,5,Real Estate,10362913901,9,NA,0,Satisfied
7/15/2013,Air Conditioning,FL,2,2,1,1,3,3,1,1,1,Renewal,10293654203,0,NA,0,Very Dissatisfied
7/15/2013,Air Conditioning,SC,1,5,5,5,5,5,5,5,5,Real Estate,10366516601,10,NA,0,Very Satisfied
7/15/2013,Garage Door Opener,OR,1,3,5,5,5,5,1,4,3,Real Estate,10372965801,1,NA,0,Satisfied
7/15/2013,Plumbing,VA,1,4,5,5,5,5,5,5,4,Real Estate,10377248501,10,NA,0,Very Satisfied
7/15/2013,Appliance,TX,2,4,1,1,3,3,1,2,1,Real Estate,10377949401,2,NA,0,Dissatisfied
7/15/2013,Electrical,TX,2,1,1,1,1,1,1,1,1,Direct To Consumer,10348895101,0,NA,0,Very Dissatisfied
7/15/2013,Electrical,CA,1,4,4,4,5,4,4,4,4,Real Estate,10374018601,9,NA,0,Satisfied
7/15/2013,Appliance,CA,2,5,5,3,5,5,1,3,3,Real Estate,10370612201,97,NA,0,Neutral
7/15/2013,Appliance,TX,2,5,1,1,1,1,1,1,1,Renewal,10051718909,0,NA,0,Very Dissatisfied
7/15/2013,Appliance,TN,1,3,3,3,5,5,3,9,1,Renewal,10279410604,1,NA,0,Very Dissatisfied
7/15/2013,Air Conditioning,SC,1,5,1,1,1,1,1,1,1,Renewal,10311881102,2,NA,0,Very Dissatisfied
7/15/2013,Pool or Spa,CA,1,5,3,1,5,5,1,1,3,Direct To Consumer,10371259501,1,NA,0,Very Dissatisfied
7/15/2013,Air Conditioning,VA,2,4,4,4,4,4,4,4,3,Real Estate,10371208801,8,NA,0,Satisfied
7/15/2013,Air Conditioning,CA,1,5,5,5,5,5,5,5,5,Renewal,10299279903,10,NA,0,Very Satisfied
7/15/2013,Appliance,CA,2,2,1,1,3,3,1,2,2,Real Estate,10369383001,5,NA,0,Dissatisfied
7/15/2013,Air Conditioning,VA,1,5,5,5,5,5,5,5,1,Real Estate,10352780001,10,NA,0,Very Satisfied
7/15/2013,Air Conditioning,UT,1,4,4,2,1,1,3,2,2,Real Estate,10367369701,8,NA,0,Dissatisfied
7/15/2013,M,OH,1,5,3,4,4,5,3,4,3,Real Estate,10372764501,9,NA,0,Satisfied
7/15/2013,Appliance,NC,1,5,5,5,5,5,5,5,5,Renewal,10226096406,10,NA,0,Very Satisfied
7/16/2013,Appliance,GA,2,1,4,2,2,1,1,2,2,Direct To Consumer,10365453501,5,NA,0,Dissatisfied
7/16/2013,Air Conditioning,PA,1,5,4,4,4,2,1,4,3,Real Estate,10348908401,5,NA,0,Satisfied
7/16/2013,Plumbing,TX,1,4,2,3,3,4,3,2,1,Real Estate,10358907601,5,NA,0,Dissatisfied
7/16/2013,Plumbing,TX,1,5,5,5,5,5,5,5,5,Real Estate,10375035401,10,NA,0,Very Satisfied
7/16/2013,Garage Door Opener,NC,2,5,9,1,1,1,2,1,3,Renewal,10323341002,7,NA,0,Very Dissatisfied
7/16/2013,Air Conditioning,MD,1,1,1,1,3,3,1,1,1,Real Estate,10348595701,0,NA,0,Very Dissatisfied
7/16/2013,Plumbing,CA,2,5,1,1,5,5,1,3,2,Real Estate,10348762301,0,NA,0,Neutral
7/16/2013,Air Conditioning,NC,2,5,5,1,1,1,1,1,2,Renewal,10338210402,6,NA,0,Very Dissatisfied
7/16/2013,Appliance,CA,1,5,5,5,5,5,5,5,3,Real Estate,10367033701,10,NA,0,Very Satisfied
7/16/2013,Pool or Spa,TX,2,3,1,1,1,3,1,1,1,Renewal,10305661003,0,NA,0,Very Dissatisfied
7/16/2013,Air Conditioning,GA,1,5,5,5,5,5,5,5,5,Renewal,10010791912,9,NA,0,Very Satisfied
7/16/2013,Air Conditioning,SD,1,5,4,4,5,4,2,5,4,Renewal,10313949603,5,NA,0,Very Satisfied
7/16/2013,Air Conditioning,PA,2,1,1,1,5,5,1,1,1,Renewal,10316864703,0,NA,0,Very Dissatisfied
7/17/2013,Appliance,VA,1,NA,NA,NA,NA,NA,NA,5,NA,Real Estate,10359401001,9,NA,0,Very Satisfied
7/17/2013,Plumbing,CA,1,5,5,5,5,5,5,5,5,Renewal,10331785302,10,NA,0,Very Satisfied
7/17/2013,Air Conditioning,TX,2,1,1,1,1,1,1,1,1,Renewal,10314913003,0,NA,0,Very Dissatisfied
7/17/2013,Plumbing,NC,1,5,1,1,1,1,3,1,1,Real Estate,10366951301,2,NA,0,Very Dissatisfied
7/17/2013,Air Conditioning,GA,2,5,1,1,1,1,1,1,1,Real Estate,10341461101,0,NA,0,Very Dissatisfied
7/17/2013,Appliance,NC,1,1,1,1,4,1,1,1,1,Direct To Consumer,10343721101,0,NA,0,Very Dissatisfied
7/17/2013,Electrical,TX,1,5,4,4,4,5,4,5,4,Real Estate,10375771501,9,NA,0,Very Satisfied
7/17/2013,Appliance,TX,1,5,5,5,5,5,5,5,5,Real Estate,10377393201,10,NA,0,Very Satisfied
7/17/2013,Electrical,CA,1,3,3,1,2,2,2,2,1,Real Estate,10375098301,3,NA,0,Dissatisfied
7/17/2013,Air Conditioning,TN,1,NA,NA,NA,NA,NA,NA,1,2,Renewal,10340687602,4,NA,0,Very Dissatisfied
7/17/2013,Plumbing,VA,2,5,4,4,5,5,5,2,1,Renewal,10261011205,3,NA,0,Dissatisfied
7/17/2013,Air Conditioning,CA,1,5,4,5,5,5,4,4,5,Renewal,10288044804,8,NA,0,Satisfied
7/17/2013,Air Conditioning,VA,2,9,9,3,3,4,2,3,3,Real Estate,10364578001,97,NA,0,Neutral
7/18/2013,Plumbing,CA,2,2,1,1,1,1,1,1,1,Real Estate,10376641401,0,NA,0,Very Dissatisfied
7/18/2013,Plumbing,CA,1,4,3,4,4,4,4,3,4,Real Estate,10369831301,6,NA,0,Neutral
7/18/2013,Air Conditioning,CA,1,4,1,4,4,3,1,2,3,Real Estate,10363072801,3,NA,0,Dissatisfied
7/18/2013,Appliance,OR,2,3,3,1,3,4,3,3,1,Real Estate,10347038301,1,NA,0,Neutral
7/18/2013,M,CA,2,1,1,1,1,1,1,1,1,Real Estate,10366564801,0,NA,0,Very Dissatisfied
7/18/2013,Appliance,UT,1,1,1,1,9,9,1,1,2,Renewal,10224326406,0,NA,0,Very Dissatisfied
7/18/2013,Air Conditioning,FL,2,2,1,1,1,9,1,1,1,Renewal,10341910002,0,NA,0,Very Dissatisfied
7/18/2013,Appliance,CA,2,5,4,9,4,4,2,2,3,Renewal,10285301104,8,NA,0,Dissatisfied
